word,normalized_word,dataset,original_label,video_path,original_filename,signer,split,fps,resolution,duration,license,paper,repository,download_url,sha256,phash,quality_score,duplicate_status,review_status
go,go,ISL500,go,ISL_DATASET\go\go__ISL500__00194__Go__session160__clip002.mp4,Go__session160__clip002.mp4,User005,,30.0,854x480,3.966667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,0f1891738d4d2de24c8b62945472c32474ccc1744d5b695bd494d8e0b24bc2ea,fffff3d393978381,1.0,unique,accepted
hello,hello,ISL500,hello,ISL_DATASET\hello\hello__ISL500__00195__Hello__session152__clip002.mp4,Hello__session152__clip002.mp4,User005,,30.0,854x480,4.166667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,0dc7b22ff66928a067d9cb6941fb1acc281233607e11b58b3e9c76d8acabf074,ffffd7d7b7a78380,1.0,unique,accepted
help,help,ISL500,help,ISL_DATASET\help\help__ISL500__00196__Help__session144__clip002.mp4,Help__session144__clip002.mp4,User005,,30.0,854x480,4.466667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,4d1b6afa0a56de0c27195d4741ac45588ee7ea17962c1f266a80da4a0b46ca55,feffe7e7e6c2c2c0,1.0,unique,accepted
he,he,ISL500,he,ISL_DATASET\he\he__ISL500__00197__He__session156__clip029.mp4,He__session156__clip029.mp4,User005,,30.0,854x480,5.066667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a0c07f9591c7d38c4ef9606cea383f03c4a1cd545760276a36137dc10c492228,eee6e6efe7c3c3c1,1.0,unique,accepted
market,market,ISL500,market,ISL_DATASET\market\market__ISL500__00198__Market__session142__clip022.mp4,Market__session142__clip022.mp4,User005,,30.0,854x480,4.066667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,742a26852b0c5928c15851fe01e94f21cdd31c38eb00c6f338f874cfa2e910d3,feffe7e7e7c6c2c2,1.0,unique,accepted
mother,mother,ISL500,mother,ISL_DATASET\mother\mother__ISL500__00199__Mother__session142__clip013.mp4,Mother__session142__clip013.mp4,User005,,30.0,854x480,4.0,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,9d2b21becba7d3cb95de450d5bb741cedab6d18243f65fa719acd685783c7d37,fff7e7f7d7c7c2c0,1.0,unique,accepted
no,no,ISL500,no,ISL_DATASET\no\no__ISL500__00200__No__session162__clip014.mp4,No__session162__clip014.mp4,User005,,30.0,854x480,4.3,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,218634cfb4dd7457b06f6e17b99b799b02944da467e353b7531b1cadd3021760,fffff7f7f7c7c0c0,1.0,unique,accepted
please,please,ISL500,please,ISL_DATASET\please\please__ISL500__00201__Please__session117__clip014.mp4,Please__session117__clip014.mp4,User005,,30.0,854x480,5.0,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,e9827c460bc33663a5c4741be73a556fe5bb7700f798af5b2a8fac0cf95fb65d,ffe7e7f7e7c3c341,1.0,unique,accepted
school,school,ISL500,school,ISL_DATASET\school\school__ISL500__00202__School__session118__clip013.mp4,School__session118__clip013.mp4,User005,,30.0,854x480,4.5,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,fd9d2ac1f90e2f2a3dda04ef077ddec4c6907d8d49a5c057f1fac83dd05f692e,ffe7e7e7e7c34301,1.0,unique,accepted
she,she,ISL500,she,ISL_DATASET\she\she__ISL500__00203__She__session142__clip034.mp4,She__session142__clip034.mp4,User005,,30.0,854x480,4.633333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,4d95af07dc1065e30e7e7b40ce1b524c2f81d6f40f616d1f6fd36078adfe6f38,feffefefeee6c280,1.0,unique,accepted
sister,sister,ISL500,sister,ISL_DATASET\sister\sister__ISL500__00204__Sister__session144__clip013.mp4,Sister__session144__clip013.mp4,User005,,30.0,854x480,4.066667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,0004f3b5b3924695d29fb3c014ee272c0e4a227705a18115ab2172b719158142,fff7e7f7f7a74280,1.0,unique,accepted
sit,sit,ISL500,sit,ISL_DATASET\sit\sit__ISL500__00205__Sit__session122__clip006.mp4,Sit__session122__clip006.mp4,User005,,30.0,854x480,3.966667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,c7b5b189f09dd0e9ec75d2292b6d5e230e3fab60e9fac11b803841e9b346e26b,fff7f7f7f7c34141,1.0,unique,accepted
student,student,ISL500,student,ISL_DATASET\student\student__ISL500__00206__Student__session140__clip003.mp4,Student__session140__clip003.mp4,User005,,30.0,854x480,4.7,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,27439a20c078d5fe2460edcc518647811a72822008933016b2277f96de4f57bc,ffffe7e7f6e6c2c0,1.0,unique,accepted
teacher,teacher,ISL500,teacher,ISL_DATASET\teacher\teacher__ISL500__00207__Teacher__session101__clip005.mp4,Teacher__session101__clip005.mp4,User005,,30.0,854x480,5.466667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,725b8050998a1722c9d9ef07e2b7d0321413f0c074e7bdd16ffdcb53eb99b9e9,ffe7e7f7e7c34301,1.0,unique,accepted
tea,tea,ISL500,tea,ISL_DATASET\tea\tea__ISL500__00208__Tea__session101__clip004.mp4,Tea__session101__clip004.mp4,User005,,30.0,854x480,5.933333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,ae1efb44e4958c354341cda42df698d74423ac5e8e9a4bcebc7df99e172c34ae,ffe7e7e7e3c34341,1.0,unique,accepted
thank you,thank you,ISL500,thank you,ISL_DATASET\thank_you\thank_you__ISL500__00209__Thankyou__session101__clip015.mp4,Thankyou__session101__clip015.mp4,User005,,30.0,854x480,5.133333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,5c6059283f7eac20c19e42376a0edc0c2e4e2d5ca945d1ddd3a556bc8087b9e5,ffe7e7f7e7c34301,1.0,unique,accepted
today,today,ISL500,today,ISL_DATASET\today\today__ISL500__00210__Today__session101__clip026.mp4,Today__session101__clip026.mp4,User005,,30.0,854x480,5.6,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,e85b0a1f8810ec3e0439cb5552b4052f9b98684b4fc9484770c89db91fd1d896,fff7f7f7e7838101,1.0,unique,accepted
water,water,ISL500,water,ISL_DATASET\water\water__ISL500__00211__Water__session109__clip006.mp4,Water__session109__clip006.mp4,User005,,30.0,854x480,4.6,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,5cc836ccdabc913a76dbee8e341c670a604312a44517a8c75fef1970428290ec,ffe7c7d7c7c34301,1.0,unique,accepted
what,what,ISL500,what,ISL_DATASET\what\what__ISL500__00212__What__session111__clip002.mp4,What__session111__clip002.mp4,User005,,30.0,854x480,4.366667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,c51ba76897a8129fb66249bf1e42966a0bbb0c9fe49bb6e24a654830260d989a,ffe7f7f7e7c34141,1.0,unique,accepted
where,where,ISL500,where,ISL_DATASET\where\where__ISL500__00213__Where__session112__clip000.mp4,Where__session112__clip000.mp4,User005,,30.0,854x480,5.033333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a281896feefee804bc225b4a3588e1a3809e2c33d5a851e385f86d861bf570d4,f7e7f7f7e3634101,1.0,unique,accepted
yes,yes,ISL500,yes,ISL_DATASET\yes\yes__ISL500__00214__Yes__session114__clip002.mp4,Yes__session114__clip002.mp4,User005,,30.0,854x480,5.266667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,51cd39ab76d45bd1f88a9bc7e4f4816624def2503abe3422d3a0698900c40980,ffe7f7d7c7c38101,1.0,unique,accepted
you,you,ISL500,you,ISL_DATASET\you\you__ISL500__00215__You__session116__clip001.mp4,You__session116__clip001.mp4,User005,,30.0,854x480,5.233333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,3f865031663cf6761c64907a11c4286d62aa4fecc8932c70b10891876a3f8090,ffe7e7e7e7c34341,1.0,unique,accepted
drink,drink,ISL500,drink,ISL_DATASET\drink\drink__ISL500__00216__Drink__session152__clip003.mp4,Drink__session152__clip003.mp4,User006,,30.0,854x480,5.433333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,0f8ad7904f15eabd8616631187dc9cd443ba703bd930ace29284fb25ed1e0743,f7f7e7c7c7cf0100,1.0,unique,accepted
eat,eat,ISL500,eat,ISL_DATASET\eat\eat__ISL500__00217__Eat__session153__clip010.mp4,Eat__session153__clip010.mp4,User006,,30.0,854x480,5.466667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,77b48195b8012da7632c50e718e888f43bf5f1d4d25451df15ce9cc221ac4a1d,e7e7e7e7e7ef0300,1.0,unique,accepted
father,father,ISL500,father,ISL_DATASET\father\father__ISL500__00218__Father__session128__clip022.mp4,Father__session128__clip022.mp4,User006,,30.0,854x480,5.233333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,195787c25f3b4b4cb7f7cb1d44392bdc27eaa9ec8d7cbe655c6f0a63ea5f68af,f7f7d7c7d3c3cbc0,1.0,unique,accepted
food,food,ISL500,food,ISL_DATASET\food\food__ISL500__00219__Food__session137__clip014.mp4,Food__session137__clip014.mp4,User006,,30.0,854x480,5.9,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a575a12fa0af52ab61ec41a26d7537c9898894cea4fce6845452579e08814e7e,e7e7e7e7e7e3c383,1.0,unique,accepted
friend,friend,ISL500,friend,ISL_DATASET\friend\friend__ISL500__00220__Friend__session104__clip020.mp4,Friend__session104__clip020.mp4,User006,,30.0,854x480,5.233333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a31d6e2a250990e1e71e0454621a1241ad717ca22923546428c44564905dd8d0,f7f7f7f7e7474101,1.0,unique,accepted
go,go,ISL500,go,ISL_DATASET\go\go__ISL500__00221__Go__session109__clip032.mp4,Go__session109__clip032.mp4,User006,,30.0,854x480,4.866667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,1383c2c52af693c858d1e2d1715870783b713d3c451c903266ffa8f2f2cedb11,7bf3fb331b4f4d08,1.0,unique,accepted
hello,hello,ISL500,hello,ISL_DATASET\hello\hello__ISL500__00222__Hello__session107__clip006.mp4,Hello__session107__clip006.mp4,User006,,30.0,854x480,5.9,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,cc6ea463a7a4c063d859d6acdca1ca09bfc435d40d71061434e0beb9ea70401e,7747d717171f0b02,1.0,unique,accepted
help,help,ISL500,help,ISL_DATASET\help\help__ISL500__00223__Help__session110__clip001.mp4,Help__session110__clip001.mp4,User006,,30.0,854x480,5.833333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,7636948e66dd8c657f239148352e1accba0f5158c21ee69e0624233811ddc042,e7e7e7e7e7eb2b00,1.0,unique,accepted
he,he,ISL500,he,ISL_DATASET\he\he__ISL500__00224__He__session104__clip013.mp4,He__session104__clip013.mp4,User006,,30.0,854x480,5.9,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,138fde74d8b425adb931273800212c195c4dd1cbd079042901d66a347b531e3a,4f4f6f6f6f470202,1.0,unique,accepted
market,market,ISL500,market,ISL_DATASET\market\market__ISL500__00225__Market__session111__clip004.mp4,Market__session111__clip004.mp4,User006,,30.0,854x480,6.433333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,4a13efb6d06e1bebc45cee7cc3881a5484f4c96940f5c1ed6dd7ce097d1390a5,e7e7e7e787878382,1.0,unique,accepted
mother,mother,ISL500,mother,ISL_DATASET\mother\mother__ISL500__00226__Mother__session138__clip004.mp4,Mother__session138__clip004.mp4,User006,,30.0,854x480,5.566667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,37976421ec271f9c19bf4e72ebf8eaa66a5f243924884bfcb973055d78314758,f7f3f3e7e7c34101,1.0,unique,accepted
no,no,ISL500,no,ISL_DATASET\no\no__ISL500__00227__No__session143__clip002.mp4,No__session143__clip002.mp4,User006,,30.0,854x480,5.1,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,17e840a615fe291987aff13b268ff09fadc1c16749c30ce6df047b03c9b30a8f,fff7f7f7f7632101,1.0,unique,accepted
please,please,ISL500,please,ISL_DATASET\please\please__ISL500__00228__Please__session105__clip001.mp4,Please__session105__clip001.mp4,User006,,30.0,854x480,5.6,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,804b9a1e0002d3d677667549754ee8fb40b829446dc431087aff573075ed2292,67676767475f4202,1.0,unique,accepted
school,school,ISL500,school,ISL_DATASET\school\school__ISL500__00229__School__session107__clip012.mp4,School__session107__clip012.mp4,User006,,30.0,854x480,5.8,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,697273fbedb05de1e859049de9a57302074b27341ec960d5d286d47b6360428c,6767777767434302,1.0,unique,accepted
she,she,ISL500,she,ISL_DATASET\she\she__ISL500__00230__She__session142__clip017.mp4,She__session142__clip017.mp4,User006,,30.0,854x480,5.433333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,c0f87a3754fc3ffc107a5e3a4a83543ec731522dd61d484851f6aa0432441543,efcfefe7e7e3e301,1.0,unique,accepted
sister,sister,ISL500,sister,ISL_DATASET\sister\sister__ISL500__00231__Sister__session144__clip013.mp4,Sister__session144__clip013.mp4,User006,,30.0,854x480,5.766667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,5f99ef2719f8ea0a47f11232e2ec8f105fef9562e9998e5a4a8e27f480e0ff4f,f3f3f3f7e3eb8908,1.0,unique,accepted
sit,sit,ISL500,sit,ISL_DATASET\sit\sit__ISL500__00232__Sit__session142__clip006.mp4,Sit__session142__clip006.mp4,User006,,30.0,854x480,5.2,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,4443be280376b94e315441b6a74bfb0ee512160ab60680b349a4d4223b6aa2c9,e7e7e7e7e3dbd301,1.0,unique,accepted
student,student,ISL500,student,ISL_DATASET\student\student__ISL500__00233__Student__session127__clip008.mp4,Student__session127__clip008.mp4,User006,,30.0,854x480,5.533333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,1cd479487e43ab6d00f48f4cae9e9ef8f546544ee1de44b478c381113fafcd3a,e7f7f7f7f7ebd8c0,1.0,unique,accepted
teacher,teacher,ISL500,teacher,ISL_DATASET\teacher\teacher__ISL500__00234__Teacher__session115__clip004.mp4,Teacher__session115__clip004.mp4,User006,,30.0,854x480,5.9,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,0a78e4001fa1f3d422761643e2660413f0ea9a636ee1bf14dcf81d67586c164c,efe7efefc7c7c301,1.0,unique,accepted
tea,tea,ISL500,tea,ISL_DATASET\tea\tea__ISL500__00235__Tea__session152__clip004.mp4,Tea__session152__clip004.mp4,User006,,30.0,854x480,5.133333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,d55ca8ea8827e8a120d20c70b16cac05c563ea3e875632d3c1b3cc19c15031ce,e7e7e7e7e7cf0b08,1.0,unique,accepted
thank you,thank you,ISL500,thank you,ISL_DATASET\thank_you\thank_you__ISL500__00236__Thankyou__session107__clip017.mp4,Thankyou__session107__clip017.mp4,User006,,30.0,854x480,5.6,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,dfd2d2e2477849e3f170b1ac521d0765ca759f1718f6880ffd205f8a8cd0e165,77777777674f4200,1.0,unique,accepted
today,today,ISL500,today,ISL_DATASET\today\today__ISL500__00237__Today__session150__clip006.mp4,Today__session150__clip006.mp4,User006,,30.0,854x480,6.0,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,dfd794ceb2a5f227048a1c218de3400895194c89b84dfb496f12261a813cd951,e7f7f7e7c70f0309,1.0,unique,accepted
water,water,ISL500,water,ISL_DATASET\water\water__ISL500__00238__Water__session104__clip017.mp4,Water__session104__clip017.mp4,User006,,30.0,854x480,5.3,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,36d78168be0839b9a9778b7869fa212d3f57a9a2efa8dbb3b32953dbd9ebc305,67e7d7771f0f0b02,1.0,unique,accepted
what,what,ISL500,what,ISL_DATASET\what\what__ISL500__00239__What__session133__clip002.mp4,What__session133__clip002.mp4,User006,,30.0,854x480,5.533333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,03dc7257633d6c0add1b650df91cdc22e629169db1a483e40f6e7b09dd72bfac,e7e7e7e7e7ebe383,1.0,unique,accepted
where,where,ISL500,where,ISL_DATASET\where\where__ISL500__00240__Where__session139__clip036.mp4,Where__session139__clip036.mp4,User006,,30.0,854x480,6.133333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,b144b1b85f5f829b78c01e105022260618be751043e028e02cee45e799ba3e35,e7e7e7e7c7cbc301,1.0,unique,accepted
yes,yes,ISL500,yes,ISL_DATASET\yes\yes__ISL500__00241__Yes__session112__clip005.mp4,Yes__session112__clip005.mp4,User006,,30.0,854x480,5.833333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,d84eb97271da0e9bb8a2aa04a688da1cd06b0cede87463b57115f608e7391a16,ff67e7e7c7c70300,1.0,unique,accepted
you,you,ISL500,you,ISL_DATASET\you\you__ISL500__00242__You__session106__clip019.mp4,You__session106__clip019.mp4,User006,,30.0,854x480,5.366667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,eb868741e18fde2183a05b0f5891ca31b30ff0f77e9b0c0f3c4ff16d4beba28f,67677777674f0202,1.0,unique,accepted
drink,drink,ISL500,drink,ISL_DATASET\drink\drink__ISL500__00243__Drink__000001__c545daf6-s086-002_Drink.mp4,Drink__000001__c545daf6-s086-002_Drink.mp4,User007,,30.0,854x480,5.3,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,aaffcb4a1968fb4d0700e78d6d9dcdd6c7192db16fe250dcff6cf1e350824e28,f7f7e7f7c7c34303,1.0,unique,accepted
eat,eat,ISL500,eat,ISL_DATASET\eat\eat__ISL500__00244__Eat__000001__c545daf6-s091-005_Eat.mp4,Eat__000001__c545daf6-s091-005_Eat.mp4,User007,,30.0,854x480,5.566667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a538b087190af6b3b0b60cefc844308e4e62055d641e458e6dc7ce28d0c320bb,f7e7f7f7e7e34300,1.0,unique,accepted
father,father,ISL500,father,ISL_DATASET\father\father__ISL500__00245__Father__000001__c545daf6-s099-013_Father.mp4,Father__000001__c545daf6-s099-013_Father.mp4,User007,,30.0,854x480,5.833333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,b28c51a28fefa8d43bd27aa791e7b2ce960e126caea1e4f52fcdd16c3dfd3d99,e7e7c7d7c7c3c303,1.0,unique,accepted
food,food,ISL500,food,ISL_DATASET\food\food__ISL500__00246__Food__000001__c545daf6-s103-003_Food.mp4,Food__000001__c545daf6-s103-003_Food.mp4,User007,,30.0,854x480,5.166667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,e22a0a014a8b1be7c6295e137d4d672ed7346c537e76106aed4997e04c858084,e7e7f7e7e7e36302,1.0,unique,accepted
friend,friend,ISL500,friend,ISL_DATASET\friend\friend__ISL500__00247__Friend__000001__c545daf6-s103-008_Friend.mp4,Friend__000001__c545daf6-s103-008_Friend.mp4,User007,,30.0,854x480,5.266667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,c33bed3fd9ad95a6b4bbc17699ffc0c0f98edc2c7941452eb7d4daedc7555d5e,e7e7e7f7e7c36300,1.0,unique,accepted
go,go,ISL500,go,ISL_DATASET\go\go__ISL500__00248__Go__000001__c545daf6-s108-001_Go.mp4,Go__000001__c545daf6-s108-001_Go.mp4,User007,,30.0,854x480,4.566667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,ec60739cf6327d0cbd084f9669bc78b0c60808a82650c77ae1be514fc2a2578c,f7f7f7f7e7c34302,1.0,unique,accepted
hello,hello,ISL500,hello,ISL_DATASET\hello\hello__ISL500__00249__Hello__000001__c545daf6-s115-003_Hello.mp4,Hello__000001__c545daf6-s115-003_Hello.mp4,User007,,30.0,854x480,4.833333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,f0944388f3cdc817d2824fa6e50c6b7dd4f2c133cc3b4cf867d8d712ae079628,e7c7e7d7a7838383,1.0,unique,accepted
